trade_id,trade_ts,user_id,session_id,notional_usd,fee_usd
17803,2025-11-22 07:11:41.152905435,14903,89322,15.83,0.0285
17804,2025-12-26 05:09:14.617867929,14904,89323,349.91,0.6298
17805,2025-12-29 06:47:17.765469678,14904,89324,78.07,0.1405
17806,2026-01-13 10:27:28.703968114,14906,89335,643.9,1.159
17807,2026-01-03 10:16:30.529906994,14906,89336,52.72,0.0949
17808,2026-01-13 08:12:03.207066215,14906,89339,18.63,0.0335
17809,2026-01-04 10:37:08.989261741,14907,89343,30.73,0.0553
17810,2025-12-05 10:52:52.134726157,14908,89345,38.89,0.07
17811,2026-01-03 03:26:27.470056297,14909,89352,9.99,0.018
17812,2026-01-25 12:01:08.309279319,14910,89354,661.86,1.1913
17813,2025-12-27 06:18:54.522588492,14911,89360,93.66,0.1686
17814,2026-01-05 18:06:29.496038638,14912,89364,68.02,0.1224
17815,2025-11-26 20:01:23.561302909,14912,89366,31.8,0.0572
17816,2026-01-27 10:35:15.179798203,14913,89370,28.83,0.0519
17817,2025-11-23 20:44:26.686138215,14914,89376,1121.58,2.0188
17818,2025-12-21 22:07:04.163163624,14915,89378,22.67,0.0408
17819,2025-12-18 05:05:54.337017414,14915,89383,501.22,0.9022
17820,2026-01-25 06:16:58.176446845,14915,89387,105.33,0.1896
17821,2026-01-18 21:00:15.180962236,14916,89390,124.0,0.2232
17822,2026-01-21 16:32:27.259411551,14917,89395,64.74,0.1165
17823,2026-01-23 00:33:13.874696958,14919,89407,970.65,1.7472
17824,2026-01-09 08:14:33.521281908,14920,89414,206.8,0.3722
17825,2025-12-13 04:23:37.071082838,14920,89415,73.43,0.1322
17826,2026-01-10 01:14:38.038750882,14921,89423,184.21,0.3316
17827,2025-12-30 08:05:18.760270156,14925,89437,227.0,0.4086
17828,2026-01-19 04:02:18.342133868,14925,89441,743.27,1.3379
17829,2026-01-28 19:16:54.586844905,14927,89451,54.39,0.0979
17830,2026-01-12 20:34:05.809912142,14927,89453,590.31,1.0626
17831,2025-12-08 21:41:52.234437072,14930,89465,319.72,0.5755
17832,2026-01-02 00:44:00.104652921,14931,89474,229.26,0.4127
17833,2026-01-21 17:23:35.195334854,14933,89484,149.36,0.2688
17834,2026-01-27 17:38:11.602757847,14934,89488,208.19,0.3747
17835,2026-01-28 08:26:41.268666418,14935,89492,46.23,0.0832
17836,2026-01-28 23:57:40.204345381,14935,89494,52.59,0.0947
17837,2026-01-09 18:36:45.760095563,14936,89498,204.76,0.3686
17838,2025-12-28 03:47:01.747065792,14937,89504,67.4,0.1213
17839,2025-10-17 05:45:37.729241028,14937,89507,35.62,0.0641
17840,2026-01-02 00:53:49.623998506,14939,89519,433.59,0.7805
17841,2026-01-20 17:50:42.183256880,14939,89520,200.61,0.3611
17842,2026-01-09 12:47:02.490819962,14940,89523,44.78,0.0806
17843,2025-12-28 03:37:07.878092997,14940,89527,165.83,0.2985
17844,2026-01-23 11:49:52.855658715,14942,89538,62.88,0.1132
17845,2026-01-16 14:46:22.801178561,14944,89553,87.05,0.1567
17846,2026-01-06 07:56:48.409839293,14944,89554,1326.5,2.3877
17847,2025-12-06 03:20:47.072713709,14946,89569,218.91,0.394
17848,2026-01-15 07:46:20.764014776,14949,89582,65.21,0.1174
17849,2025-12-04 11:42:08.225702046,14950,89591,476.28,0.8573
17850,2026-01-24 19:35:55.680658072,14951,89595,68.86,0.1239
17851,2026-01-26 15:36:43.484283824,14951,89597,27.21,0.049
17852,2026-01-26 00:13:02.124289813,14951,89598,395.44,0.7118
17853,2026-01-28 03:30:32.447116762,14952,89599,27.39,0.0493
17854,2025-12-31 13:37:13.448515204,14952,89601,145.61,0.2621
17855,2026-01-21 04:36:53.950552433,14954,89609,51.53,0.0928
17856,2026-01-04 04:39:54.791118533,14954,89610,114.84,0.2067
17857,2025-12-16 08:02:33.549336863,14955,89614,388.84,0.6999
17858,2025-11-20 21:48:43.159193424,14955,89616,769.93,1.3859
17859,2025-12-28 09:24:12.281837499,14955,89618,126.55,0.2278
17860,2026-01-27 15:17:05.048167815,14957,89633,310.51,0.5589
17861,2025-12-03 08:19:55.573346173,14957,89635,183.68,0.3306
17862,2026-01-10 09:20:36.072261722,14958,89636,61.09,0.11
17863,2026-01-20 00:41:24.955077100,14958,89641,813.45,1.4642
17864,2026-01-13 02:38:21.465354854,14960,89647,119.0,0.2142
17865,2025-11-01 05:13:45.011810893,14960,89648,41.0,0.0738
17866,2025-11-08 10:47:59.193066393,14961,89650,166.86,0.3003
17867,2025-12-22 14:27:09.565463253,14962,89654,39.67,0.0714
17868,2026-01-13 09:20:23.608138645,14962,89655,191.06,0.3439
17869,2026-01-19 01:12:08.624833216,14963,89658,223.83,0.4029
17870,2025-12-20 03:26:01.362323590,14964,89667,189.78,0.3416
17871,2026-01-24 21:58:05.577562144,14966,89675,155.13,0.2792
17872,2026-01-15 05:58:47.227929479,14966,89677,13.47,0.0242
17873,2026-01-19 10:11:24.551394715,14966,89679,15.49,0.0279
17874,2026-01-28 01:04:31.882501689,14968,89686,232.19,0.4179
17875,2026-01-14 11:59:52.671839831,14968,89687,88.19,0.1587
17876,2025-10-25 07:59:38.546522175,14970,89698,891.62,1.6049
17877,2025-11-17 05:07:25.246574770,14971,89703,17.72,0.0319
17878,2025-12-25 21:21:47.674547653,14973,89714,655.84,1.1805
17879,2026-01-28 17:40:26.375801291,14975,89723,99.64,0.1794
17880,2026-01-26 03:40:42.232299162,14975,89728,155.16,0.2793
17881,2026-01-19 00:17:40.879004245,14977,89738,137.86,0.2481
17882,2026-01-08 05:41:17.670735848,14978,89745,89.28,0.1607
17883,2025-12-21 05:50:42.024374704,14978,89747,87.19,0.1569
17884,2026-01-06 15:25:04.781073662,14978,89748,11.53,0.0208
17885,2025-12-29 17:37:35.038575598,14978,89750,639.21,1.1506
17886,2026-01-19 11:37:43.350576728,14979,89751,262.41,0.4723
17887,2025-12-31 21:43:14.731572558,14980,89754,222.66,0.4008
17888,2025-12-14 10:19:43.382954581,14980,89755,1631.35,2.9364
17889,2025-12-12 19:03:13.324106106,14981,89766,486.13,0.875
17890,2025-12-31 22:03:51.630315433,14981,89767,112.45,0.2024
17891,2026-01-03 03:50:34.727233458,14982,89770,193.26,0.3479
17892,2026-01-13 00:27:40.437197952,14982,89772,26.78,0.0482
17893,2026-01-06 05:46:09.398899279,14982,89773,551.48,0.9927
17894,2026-01-15 06:02:40.590438038,14983,89781,34.39,0.0619
17895,2026-01-01 03:42:17.427067635,14984,89785,236.35,0.4254
17896,2025-12-14 18:56:00.352438619,14985,89794,296.95,0.5345
17897,2026-01-14 14:46:42.080395220,14988,89812,123.7,0.2227
17898,2026-01-08 14:13:04.286013178,14989,89813,336.33,0.6054
17899,2026-01-05 14:34:23.007346150,14990,89816,74.53,0.1342
17900,2026-01-10 06:59:11.028735209,14991,89820,8.81,0.0159
17901,2025-10-22 08:59:15.197339589,14991,89825,117.87,0.2122
17902,2026-01-17 14:57:47.286721620,14992,89828,67.11,0.1208
17903,2025-12-09 18:44:31.124990539,14992,89835,24.07,0.0433
17904,2026-01-05 04:19:05.164225102,14993,89840,62.03,0.1117
17905,2025-11-05 23:30:24.459973276,14994,89843,454.28,0.8177
17906,2025-11-28 00:42:31.117487188,14997,89854,255.96,0.4607
17907,2025-11-15 10:18:14.575159466,14998,89857,106.6,0.1919
17908,2026-01-26 02:51:13.683627125,14998,89862,125.58,0.226
17909,2025-12-02 22:47:24.142311076,14998,89864,52.73,0.0949
17910,2025-11-04 07:36:59.105580375,14998,89865,340.55,0.613
17911,2026-01-09 23:41:37.767914881,14999,89867,48.65,0.0876
17912,2025-12-17 03:46:51.350851549,15000,89870,63.74,0.1147
17913,2026-01-06 07:00:06.545602938,15001,89878,259.09,0.4664
17914,2025-12-13 04:35:40.944716921,15001,89879,97.06,0.1747
17915,2025-11-23 14:08:06.762733228,15001,89880,616.15,1.1091
17916,2025-12-26 06:57:36.134436449,15005,89900,62.12,0.1118
17917,2025-11-14 04:06:38.033846852,15005,89901,188.17,0.3387
17918,2025-12-04 11:05:02.431494525,15007,89906,239.04,0.4303
17919,2026-01-12 08:56:04.568953140,15009,89919,209.98,0.378
17920,2025-11-16 18:55:18.979189461,15011,89930,30.56,0.055
17921,2026-01-15 23:49:00.459608982,15012,89933,32.5,0.0585
17922,2026-01-09 23:38:58.921324397,15012,89938,215.6,0.3881
17923,2025-12-14 01:03:48.639211538,15014,89946,459.2,0.8266
17924,2026-01-25 16:10:19.626280105,15014,89947,1238.85,2.2299
17925,2025-12-22 01:27:16.896722871,15014,89948,121.11,0.218
17926,2026-01-07 09:05:14.937543051,15015,89956,140.87,0.2536
17927,2026-01-22 12:53:17.086670450,15016,89960,42.46,0.0764
17928,2025-11-17 20:20:00.693592317,15018,89972,82.63,0.1487
17929,2025-11-14 23:58:24.923190632,15018,89973,84.52,0.1521
17930,2026-01-25 22:49:16.403945908,15020,89981,62.48,0.1125
17931,2026-01-03 07:16:53.509906589,15022,89991,1533.36,2.76
17932,2026-01-07 06:45:44.498886708,15022,89993,423.48,0.7623
17933,2026-01-17 23:52:32.676905359,15023,89999,34.27,0.0617
17934,2025-10-23 17:50:54.180510398,15027,90020,495.62,0.8921
17935,2026-01-04 19:05:33.823275507,15027,90021,46.28,0.0833
17936,2025-12-09 06:04:47.563414247,15029,90033,42.66,0.0768
17937,2025-11-28 11:30:41.424184979,15030,90042,142.12,0.2558
17938,2025-11-21 23:34:06.725352877,15030,90044,14.98,0.027
17939,2026-01-26 11:38:01.720388820,15030,90047,16.03,0.0289
17940,2025-11-18 22:18:09.332286575,15031,90048,110.23,0.1984
17941,2025-12-24 19:08:53.639697670,15031,90051,33.75,0.0608
17942,2025-12-03 00:46:15.453221288,15036,90081,171.26,0.3083
17943,2025-10-28 08:49:55.923277288,15037,90083,513.62,0.9245
17944,2026-01-16 16:27:47.572795126,15038,90093,1297.78,2.336
17945,2026-01-23 09:45:55.745623718,15039,90097,89.07,0.1603
17946,2025-12-23 13:23:34.486897629,15041,90109,124.74,0.2245
17947,2025-11-03 00:06:26.008096201,15041,90110,147.65,0.2658
17948,2026-01-21 15:43:59.417952590,15042,90113,70.82,0.1275
17949,2026-01-24 16:42:39.415936342,15042,90116,136.72,0.2461
17950,2026-01-03 06:38:27.142604396,15043,90121,20.48,0.0369
17951,2025-11-06 06:20:45.532950149,15043,90122,315.53,0.568
17952,2026-01-17 18:53:38.962196879,15044,90123,185.24,0.3334
17953,2026-01-17 11:48:41.688443175,15044,90126,170.89,0.3076
17954,2026-01-21 08:46:26.620215921,15044,90127,143.21,0.2578
17955,2026-01-27 19:27:00.661798259,15046,90138,47.51,0.0855
17956,2026-01-28 09:11:47.203936405,15046,90139,83.07,0.1495
17957,2025-12-11 02:09:50.704246958,15049,90157,57.56,0.1036
17958,2026-01-02 06:19:14.044622008,15049,90158,92.02,0.1656
17959,2026-01-17 02:24:32.768809731,15053,90186,65.95,0.1187
17960,2026-01-18 00:01:58.309825735,15055,90193,127.89,0.2302
17961,2026-01-25 01:26:04.648162858,15055,90195,132.39,0.2383
17962,2025-11-10 22:55:58.317780746,15057,90200,32.72,0.0589
17963,2026-01-01 09:33:50.514277758,15057,90201,229.66,0.4134
17964,2025-11-12 02:01:47.887673804,15057,90203,1188.96,2.1401
17965,2026-01-25 15:32:59.555213730,15058,90210,80.73,0.1453
17966,2026-01-23 08:55:34.025495580,15058,90213,565.59,1.0181
17967,2026-01-07 06:49:48.191008079,15059,90215,168.79,0.3038
17968,2025-12-22 04:54:00.717601133,15060,90220,410.67,0.7392
17969,2026-01-26 01:37:42.583579869,15061,90224,193.89,0.349
17970,2025-11-04 08:33:12.050767035,15062,90233,12.49,0.0225
17971,2025-11-03 21:40:08.617318847,15062,90237,77.51,0.1395
17972,2026-01-20 03:23:16.452703664,15063,90240,88.06,0.1585
17973,2026-01-21 06:36:15.971170380,15063,90241,263.97,0.4751
17974,2026-01-28 00:01:52.880810427,15063,90243,184.3,0.3317
17975,2026-01-20 18:33:15.843003235,15063,90245,83.44,0.1502
17976,2025-12-01 22:19:20.541024924,15064,90253,22.17,0.0399
17977,2026-01-25 02:23:05.778588948,15065,90254,845.26,1.5215
17978,2026-01-23 21:44:19.453775679,15065,90258,478.07,0.8605
17979,2026-01-26 08:16:27.039289567,15065,90259,251.7,0.4531
17980,2026-01-28 11:02:43.197240554,15065,90260,51.99,0.0936
17981,2025-11-06 11:21:40.366343884,15067,90267,87.03,0.1567
17982,2026-01-16 23:42:54.471157020,15068,90279,19.24,0.0346
17983,2026-01-10 02:55:56.715899891,15068,90280,157.52,0.2835
17984,2026-01-23 05:47:02.499768441,15069,90286,46.46,0.0836
17985,2026-01-21 22:23:13.905358573,15070,90288,422.32,0.7602
17986,2025-12-15 14:42:38.216374866,15070,90289,260.37,0.4687
17987,2026-01-19 14:11:05.920755290,15070,90294,2008.03,3.6145
17988,2026-01-09 22:31:25.402720969,15071,90297,122.44,0.2204
17989,2026-01-28 17:59:25.715921464,15071,90298,21.55,0.0388
17990,2026-01-10 17:56:11.805569472,15072,90306,30.24,0.0544
17991,2025-12-09 18:18:22.040064723,15073,90310,79.87,0.1438
17992,2025-11-07 01:38:30.875186233,15074,90315,74.27,0.1337
17993,2026-01-27 20:41:01.332711558,15077,90330,91.02,0.1638
17994,2026-01-24 10:55:43.759872939,15077,90332,240.02,0.432
17995,2026-01-23 01:16:07.693834589,15078,90336,161.85,0.2913
17996,2026-01-27 05:57:40.345183442,15078,90337,117.65,0.2118
17997,2026-01-13 04:55:11.874785677,15079,90341,19.2,0.0346
17998,2026-01-24 10:28:08.605132294,15081,90355,292.72,0.5269
17999,2025-12-22 19:12:09.537742351,15082,90361,93.02,0.1674
18000,2025-11-21 06:30:42.385180707,15082,90362,28.48,0.0513
18001,2026-01-21 13:46:25.685762246,15083,90364,239.9,0.4318
18002,2026-01-28 07:13:04.453080347,15083,90366,45.55,0.082
18003,2025-11-04 00:42:24.234415413,15084,90372,231.06,0.4159
18004,2026-01-05 12:59:25.372899104,15086,90382,69.39,0.1249
18005,2026-01-22 21:44:24.000018093,15087,90395,9.64,0.0174
18006,2025-11-08 03:30:59.767302063,15090,90400,5.52,0.0099
18007,2025-11-04 17:34:47.501599353,15090,90402,64.27,0.1157
18008,2025-12-15 08:26:15.798289440,15090,90404,265.14,0.4773
18009,2025-10-08 04:36:33.023233187,15092,90412,46.09,0.083
18010,2025-11-14 16:11:23.692038318,15092,90413,378.86,0.6819
18011,2026-01-04 22:37:49.237921963,15093,90419,876.27,1.5773
18012,2026-01-03 19:45:08.621976063,15095,90427,214.14,0.3855
18013,2026-01-06 00:14:53.082707140,15095,90428,75.09,0.1352
18014,2026-01-28 22:19:40.928206271,15095,90431,39.32,0.0708
18015,2026-01-27 00:02:20.768291673,15096,90440,236.9,0.4264
18016,2026-01-17 09:08:44.768760260,15097,90441,154.47,0.278
18017,2026-01-15 20:56:44.171647119,15098,90443,176.35,0.3174
18018,2025-11-06 21:53:33.611348087,15098,90449,45.19,0.0813
18019,2026-01-04 23:49:54.214613457,15100,90456,302.53,0.5446
18020,2025-12-27 08:12:30.509090551,15100,90458,405.89,0.7306
18021,2026-01-02 12:40:42.383199432,15101,90465,52.55,0.0946
18022,2026-01-27 10:05:12.352284047,15102,90472,138.86,0.2499
18023,2026-01-08 03:53:28.699220100,15105,90490,147.97,0.2663
18024,2025-12-27 21:01:27.762280102,15105,90491,41.62,0.0749
18025,2025-12-19 14:58:07.152887444,15105,90496,220.88,0.3976
18026,2026-01-25 22:12:58.257665813,15105,90497,26.57,0.0478
18027,2026-01-15 04:55:19.835733098,15106,90500,59.44,0.107
18028,2025-12-27 23:22:22.239600159,15107,90506,59.13,0.1064
18029,2025-12-25 10:23:46.159986975,15107,90508,266.49,0.4797
18030,2025-12-23 09:15:11.516077139,15107,90511,34.11,0.0614
18031,2026-01-15 00:22:37.858223539,15110,90530,1048.72,1.8877
18032,2025-11-18 18:07:30.809117548,15111,90534,55.09,0.0992
18033,2026-01-23 02:54:38.837741078,15113,90548,116.9,0.2104
18034,2026-01-04 18:16:03.142813507,15113,90551,176.76,0.3182
18035,2026-01-05 08:15:18.821859807,15113,90553,158.49,0.2853
18036,2025-10-28 15:02:18.096109127,15115,90563,162.53,0.2926
18037,2025-12-20 06:50:01.630151786,15117,90569,66.62,0.1199
18038,2025-12-19 09:04:46.192636302,15117,90570,80.39,0.1447
18039,2026-01-15 17:32:45.387499883,15117,90572,56.68,0.102
18040,2025-12-23 16:34:07.746651562,15117,90573,158.77,0.2858
18041,2026-01-03 00:52:27.244746199,15118,90575,50.12,0.0902
18042,2025-12-26 18:15:20.188100067,15119,90577,79.1,0.1424
18043,2025-10-27 11:34:46.165208177,15119,90578,548.91,0.988
18044,2025-11-23 03:40:43.141386785,15119,90581,249.48,0.4491
18045,2026-01-21 10:13:39.708757670,15119,90588,515.11,0.9272
18046,2026-01-13 20:03:41.343119187,15120,90594,279.41,0.5029
18047,2025-12-18 15:01:58.568644365,15121,90598,195.91,0.3526
18048,2025-12-14 02:52:06.619433622,15123,90604,155.35,0.2796
18049,2025-12-07 13:55:39.966004115,15124,90610,76.19,0.1371
18050,2025-10-30 15:44:32.763441718,15124,90613,50.89,0.0916
18051,2025-10-25 05:10:00.695618793,15124,90616,28.17,0.0507
18052,2026-01-03 20:41:48.270267561,15125,90621,17.75,0.032
18053,2026-01-01 21:17:27.330612176,15125,90623,58.21,0.1048
18054,2026-01-27 08:06:49.675729134,15125,90624,156.42,0.2816
18055,2026-01-18 09:34:21.297028063,15126,90629,424.01,0.7632
18056,2026-01-24 09:40:43.347861969,15126,90631,624.15,1.1235
18057,2026-01-23 20:12:14.345032302,15126,90634,28.9,0.052
18058,2026-01-25 21:43:43.397385824,15128,90643,49.73,0.0895
18059,2025-11-23 18:50:48.912052896,15128,90645,11.21,0.0202
18060,2026-01-10 03:45:11.620105538,15129,90648,599.12,1.0784
18061,2025-11-03 01:56:09.731227821,15129,90652,13.12,0.0236
18062,2025-12-29 21:59:53.183839547,15130,90665,215.67,0.3882
18063,2025-12-20 07:48:52.513089105,15131,90667,469.72,0.8455
18064,2026-01-18 11:34:21.874202270,15131,90670,157.73,0.2839
18065,2026-01-14 21:32:14.948643821,15131,90672,151.15,0.2721
18066,2026-01-27 13:46:44.514191011,15133,90682,76.61,0.1379
18067,2026-01-13 12:47:48.672384121,15133,90683,184.8,0.3326
18068,2026-01-12 03:59:16.780572266,15134,90687,19.77,0.0356
18069,2026-01-12 05:18:40.393742179,15135,90689,53.95,0.0971
18070,2026-01-20 16:40:20.381502843,15136,90695,107.1,0.1928
18071,2026-01-27 21:56:03.420054751,15136,90696,415.8,0.7484
18072,2026-01-23 20:33:06.303084819,15136,90698,636.16,1.1451
18073,2026-01-16 15:00:34.819063035,15137,90701,870.77,1.5674
18074,2026-01-20 08:46:14.854040273,15137,90704,111.37,0.2005
18075,2026-01-25 01:54:28.842328926,15137,90706,111.74,0.2011
18076,2025-12-28 15:54:13.451621315,15138,90708,174.75,0.3146
18077,2026-01-22 11:32:49.569477841,15138,90710,407.13,0.7328
18078,2026-01-06 18:24:48.192930730,15138,90712,139.42,0.251
18079,2025-12-12 16:18:12.259847767,15139,90713,559.44,1.007
18080,2026-01-04 23:30:10.637854373,15140,90723,205.34,0.3696
18081,2025-12-27 22:28:01.175544805,15142,90738,203.09,0.3656
18082,2025-10-31 22:51:25.292673426,15142,90739,318.91,0.574
18083,2026-01-16 23:37:36.740890342,15144,90755,68.53,0.1234
18084,2026-01-12 22:28:36.476452041,15145,90756,58.54,0.1054
18085,2026-01-02 01:10:44.045219218,15145,90758,210.39,0.3787
18086,2026-01-24 08:37:31.292016437,15147,90770,142.48,0.2565
18087,2025-11-29 17:12:42.763621967,15148,90773,25.92,0.0467
18088,2025-11-19 12:08:58.386800572,15149,90777,1346.33,2.4234
18089,2026-01-06 03:30:39.121735599,15152,90796,352.06,0.6337
18090,2025-12-08 15:39:20.260595294,15152,90799,167.4,0.3013
18091,2026-01-19 21:34:50.801235431,15152,90800,70.13,0.1262
18092,2025-11-13 23:06:21.291983544,15154,90811,249.13,0.4484
18093,2025-12-04 13:09:00.982363287,15154,90812,11.63,0.0209
18094,2025-11-28 18:30:48.703318338,15154,90814,319.79,0.5756
18095,2025-12-28 15:46:54.576744027,15154,90815,121.16,0.2181
18096,2026-01-11 04:23:03.315572678,15154,90816,133.21,0.2398
18097,2026-01-14 19:04:26.213684910,15155,90817,241.16,0.4341
18098,2026-01-07 04:49:41.607032054,15156,90823,95.45,0.1718
18099,2025-11-30 06:53:19.070344203,15161,90849,125.32,0.2256
18100,2026-01-23 18:34:01.990257968,15162,90852,239.87,0.4318
18101,2026-01-16 04:48:16.582830420,15162,90853,9.39,0.0169
18102,2026-01-15 16:11:19.834015356,15162,90857,91.09,0.164
18103,2026-01-18 13:24:22.531867828,15162,90858,30.29,0.0545
18104,2026-01-07 18:38:45.169164530,15162,90859,25.16,0.0453
18105,2026-01-11 12:13:00.679842777,15162,90860,146.17,0.2631
18106,2026-01-17 13:31:44.602476712,15162,90861,100.48,0.1809
18107,2026-01-23 19:31:21.818516688,15164,90869,33.15,0.0597
18108,2025-12-14 01:28:59.213096319,15166,90884,39.77,0.0716
18109,2025-12-05 02:38:09.327083099,15167,90888,25.23,0.0454
18110,2026-01-28 07:15:01.252470376,15168,90895,275.87,0.4966
18111,2026-01-24 01:17:32.505213799,15168,90897,1114.96,2.0069
18112,2026-01-23 06:03:37.024437185,15168,90901,311.09,0.56
18113,2025-11-27 16:47:38.215822151,15169,90902,194.94,0.3509
18114,2026-01-02 09:46:05.496708810,15171,90913,10.88,0.0196
18115,2025-12-16 22:07:07.033144627,15172,90914,61.41,0.1105
18116,2025-12-26 04:07:27.382702815,15172,90915,74.45,0.134
18117,2025-11-30 04:42:48.239215503,15172,90918,660.33,1.1886
18118,2026-01-25 17:59:58.183471255,15174,90930,257.94,0.4643
18119,2026-01-25 11:59:15.651986901,15175,90939,68.83,0.1239
18120,2026-01-16 19:48:57.572067685,15175,90940,54.51,0.0981
18121,2026-01-14 08:50:17.626605383,15175,90941,56.87,0.1024
18122,2026-01-19 22:55:19.774594616,15177,90958,41.89,0.0754
18123,2026-01-11 06:08:12.283077070,15177,90961,98.5,0.1773
18124,2026-01-12 17:09:08.173552109,15177,90964,27.4,0.0493
18125,2025-12-24 22:43:37.858479679,15178,90965,506.47,0.9116
18126,2026-01-28 15:27:57.846367198,15178,90967,140.33,0.2526
18127,2025-12-15 22:08:12.607742186,15178,90970,93.39,0.1681
18128,2026-01-13 01:47:38.593261392,15178,90971,319.47,0.575
18129,2025-12-23 10:39:30.885523550,15181,90983,120.75,0.2174
18130,2026-01-17 19:10:28.482859089,15181,90984,104.83,0.1887
18131,2025-12-12 09:44:19.239319029,15181,90985,49.05,0.0883
18132,2026-01-28 06:40:15.384825843,15182,90989,193.06,0.3475
18133,2026-01-27 06:49:29.812833176,15182,90990,254.04,0.4573
18134,2026-01-28 17:18:24.671773238,15182,90991,55.49,0.0999
18135,2026-01-26 19:54:15.753299738,15182,90992,69.52,0.1251
18136,2025-11-14 14:45:04.100451380,15183,91001,146.98,0.2646
